SAMPLE_ID	DRIVER	IMPACT_SCORE	IS_DEREGULATED	MODULE_SIZE	NUM_DRIVERS
18	PTEN	1340.599	1	320	4
19	CAST	1093.525	0	273	16
19	CD3G	1093.525	0	273	16
19	IFNA1	1093.525	0	273	16
19	IFNA10	1093.525	0	273	16
19	IFNB1	1093.525	0	273	16
19	CDKN2A	1093.525	0	273	16
19	CDKN2B	1093.525	0	273	16
19	CHEK1	1093.525	0	273	16
19	COL1A1	1093.525	1	273	16
19	COL3A1	1093.525	1	273	16
19	EGFR	1093.525	0	273	16
19	JAG1	1093.525	0	273	16
19	MYLK2	1093.525	0	273	16
19	PIK3C2B	1093.525	0	273	16
19	POU2F1	1093.525	0	273	16
19	NTRK3	1093.525	1	273	16
19	MYST4	9.964	0	3	1
20	CD3G	855.468	0	214	9
20	CDK4	855.468	1	214	9
20	EGFR	855.468	0	214	9
20	PRKY	855.468	0	214	9
20	SEC61G	855.468	0	214	9
20	TP53	855.468	0	214	9
20	TBL1Y	855.468	0	214	9
20	PCDH11Y	855.468	0	214	9
20	TRIP6	855.468	0	214	9
20	RBAK	5.639	0	2	1
20	RBMY1A1	4.307	0	1	1
21	BCL11A	2.988	0	1	1
21	BRAF	1082.602	0	266	12
21	LRP6	1082.602	0	266	12
21	PIK3CA	1082.602	0	266	12
21	PLG	1082.602	0	266	12
21	TUBA4A	1082.602	0	266	12
21	CREBBP	1082.602	0	266	12
21	LAMA2	1082.602	0	266	12
21	PDGFRA	1082.602	1	266	12
21	RYR2	1082.602	0	266	12
21	CELSR1	1082.602	0	266	12
21	PCDHGC5	1082.602	0	266	12
21	FGA	1082.602	1	266	12
21	IL1B	5.844	0	1	1
21	SAFB	2.588	0	1	1
21	SPTBN1	2.645	0	1	1
22	CCT6A	383.055	1	108	10
22	CDK6	383.055	0	108	10
22	CDKN2A	383.055	0	108	10
22	RHOT2	383.055	0	108	10
22	TP53	383.055	0	108	10
22	PIK3R1	383.055	0	108	10
22	STUB1	383.055	0	108	10
22	CDKN2B	383.055	0	108	10
22	FLT1	383.055	0	108	10
22	PCDH11Y	383.055	0	108	10
22	PRKY	14.266	0	5	1
22	RBMY1A1	8.698	0	3	1
22	RPS4Y1	3.523	0	1	1
22	SEC61G	6.593	1	2	1
22	ZNF713	2.757	0	1	1
23	MDM2	940.545	0	236	4
23	NUP107	940.545	1	236	4
23	PTEN	940.545	0	236	4
23	RB1	940.545	0	236	4
24	CD3G	705.826	0	173	3
24	EGFR	705.826	0	173	3
24	TP53	705.826	0	173	3
24	OR2J3	3.089	0	1	1
25	EIF3C	3.376	0	1	1
26	TP53	775.007	0	196	1
27	ADCY6	1425.954	0	367	36
27	COL2A1	1425.954	0	367	36
27	ERBB3	1425.954	0	367	36
27	FGFR1	1425.954	0	367	36
27	FRS2	1425.954	0	367	36
27	GLI1	1425.954	0	367	36
27	IFNG	1425.954	0	367	36
27	IL22	1425.954	0	367	36
27	ITGA5	1425.954	1	367	36
27	ITGA7	1425.954	0	367	36
27	LRP1	1425.954	0	367	36
27	PRKAG1	1425.954	0	367	36
27	PTPRB	1425.954	1	367	36
27	RAB3IP	1425.954	0	367	36
27	STAT2	1425.954	0	367	36
27	STAT6	1425.954	0	367	36
27	MYO1A	1425.954	0	367	36
27	CDK2	1425.954	0	367	36
27	CDK4	1425.954	0	367	36
27	DCTN2	1425.954	0	367	36
27	MDM2	1425.954	0	367	36
27	CNOT2	1425.954	0	367	36
27	DDIT3	1425.954	0	367	36
27	SMARCC2	1425.954	0	367	36
27	WNT1	1425.954	0	367	36
27	AVPR1A	1425.954	0	367	36
27	ARHGAP9	1425.954	0	367	36
27	CACNB3	1425.954	0	367	36
27	NCKAP1L	1425.954	1	367	36
27	INHBC	1425.954	0	367	36
27	PTPRR	1425.954	1	367	36
27	PPP1R1A	1425.954	1	367	36
27	CCT2	1425.954	0	367	36
27	KIF5A	1425.954	1	367	36
27	TUBA1B	1425.954	0	367	36
27	DHH	1425.954	0	367	36
27	KCNC2	3.167	0	1	1
27	NUP107	6.137	0	2	1
27	PTGES3	8.499	0	2	1
28	ANK2	152.231	0	37	3
28	CDKN2A	152.231	0	37	3
28	CDKN2B	152.231	0	37	3
28	ELAVL2	5.988	0	1	1
28	IFNA1	2.527	0	1	2
28	IFNA10	2.527	0	1	2
29	PIK3R1	493.969	0	131	1
30	ABI1	2.739	0	1	1
30	BMI1	516.579	0	137	18
30	ERBB2	516.579	0	137	18
30	ITGA8	516.579	0	137	18
30	ITGB1	516.579	0	137	18
30	PPP2R5D	516.579	0	137	18
30	PRKCQ	516.579	0	137	18
30	CEP135	516.579	1	137	18
30	HSPA14	516.579	0	137	18
30	KIF5B	516.579	0	137	18
30	VIM	516.579	0	137	18
30	KDR	516.579	0	137	18
30	KRAS	516.579	0	137	18
30	EPC1	516.579	0	137	18
30	SRP72	516.579	0	137	18
30	IGFBP7	516.579	0	137	18
30	PARD3	516.579	0	137	18
30	KIT	516.579	0	137	18
30	CALML5	516.579	0	137	18
30	CLOCK	5.759	0	2	1
30	CUGBP2	13.127	0	4	2
30	POLR2B	13.127	0	4	2
30	EDNRB	3.624	0	1	1
30	GDI2	3.642	0	1	1
30	ISL1	4.617	0	1	1
30	NRP1	4.662	0	1	1
30	PCDH9	18.669	1	6	1
30	PRTFDC1	3.844	0	1	1
30	PTF1A	2.895	0	1	1
31	HSPA8	26.407	0	7	1
31	PCDH11Y	7.278	0	2	1
31	PRKY	16.332	0	5	1
32	ADORA1	616.099	0	173	11
32	CDKN2A	616.099	0	173	11
32	CNTN2	616.099	0	173	11
32	MDM2	616.099	1	173	11
32	MDM4	616.099	1	173	11
32	RABIF	616.099	0	173	11
32	MYOG	616.099	0	173	11
32	PIK3C2B	616.099	0	173	11
32	TEK	616.099	0	173	11
32	CACNA1H	616.099	0	173	11
32	CDKN2B	616.099	0	173	11
32	CHI3L1	12.052	1	2	1
32	ELAVL2	29.807	0	10	2
32	SNRPE	29.807	1	10	2
32	SEC61G	14.808	1	5	1
33	CDK4	554.640	1	155	5
33	KIT	554.640	1	155	5
33	TP53	554.640	0	155	5
33	PIK3R1	554.640	0	155	5
33	HLA-A	554.640	0	155	5
33	PRSS1	22.575	0	6	1
34	CHEK2	642.703	0	181	8
34	HLA-DRB1	642.703	1	181	8
34	TP53	642.703	0	181	8
34	PRKY	642.703	0	181	8
34	PTEN	642.703	0	181	8
34	F13A1	642.703	1	181	8
34	NF1	642.703	0	181	8
34	TBL1Y	642.703	0	181	8
34	PCDH11Y	12.411	0	3	1
34	RPS4Y1	2.758	0	1	1
35	BMPR1B	9.217	0	3	1
35	CDH20	11.136	0	3	1
35	HLA-DRB1	32.011	1	9	1
35	LEF1	2.630	0	1	1
35	PTEN	17.473	0	5	1
35	RB1	2.820	0	1	1
36	CACNA1H	23.870	0	7	1
36	ERBB2	67.540	0	21	2
36	TP53	67.540	0	21	2
36	PRSS1	13.352	0	3	2
36	PRSS2	13.352	0	3	2
37	ADAM15	706.075	0	207	42
37	ANK1	706.075	0	207	42
37	BCR	706.075	0	207	42
37	CBL	706.075	0	207	42
37	CDK5	706.075	0	207	42
37	COL6A2	706.075	0	207	42
37	DSP	706.075	0	207	42
37	MAPK13	706.075	0	207	42
37	PRKCA	706.075	0	207	42
37	CDKN2A	706.075	0	207	42
37	MSH6	706.075	0	207	42
37	TP53	706.075	0	207	42
37	PGR	706.075	0	207	42
37	PRKCZ	706.075	0	207	42
37	MLH1	706.075	0	207	42
37	TNFRSF10A	706.075	0	207	42
37	ERBB3	706.075	1	207	42
37	ITGB3	706.075	0	207	42
37	COL1A1	706.075	0	207	42
37	COL3A1	706.075	0	207	42
37	FN1	706.075	0	207	42
37	THBS1	706.075	0	207	42
37	HSP90AA1	706.075	0	207	42
37	LYN	706.075	1	207	42
37	NOS3	706.075	0	207	42
37	GNAS	706.075	0	207	42
37	FRAP1	706.075	0	207	42
37	GLI3	706.075	0	207	42
37	PDGFRB	706.075	0	207	42
37	EIF4E1B	706.075	0	207	42
37	RHEB	706.075	0	207	42
37	CLTCL1	706.075	0	207	42
37	HTR2A	706.075	1	207	42
37	CNTFR	706.075	0	207	42
37	EPHA4	706.075	0	207	42
37	ITPR3	706.075	0	207	42
37	KIT	706.075	0	207	42
37	ELAVL2	706.075	0	207	42
37	FOXO3	706.075	0	207	42
37	IQGAP1	706.075	1	207	42
37	SNCB	706.075	1	207	42
37	TUBA8	706.075	0	207	42
37	KIF3B	2.729	0	1	1
37	NUB1	3.063	0	1	1
37	PCDH24	6.255	0	2	1
37	PRKAG2	3.545	0	1	1
37	USP18	3.041	0	1	1
38	CHL1	5.879	1	2	1
38	CSF1R	227.318	1	69	2
38	TP53	227.318	0	69	2
39	HLA-DRB1	292.239	1	76	2
39	IRAK3	292.239	0	76	2
40	CDKN2A	56.925	0	18	2
40	CDKN2B	56.925	0	18	2
40	NF1	2.831	0	1	1
41	CDKN2A	442.793	0	133	7
41	EGFR	442.793	1	133	7
41	ERBB2	442.793	0	133	7
41	PIK3R1	442.793	0	133	7
41	TP53	442.793	0	133	7
41	IFNA1	442.793	0	133	7
41	IFNA10	442.793	0	133	7
42	AVPR1A	709.791	0	197	15
42	BCAR1	709.791	0	197	15
42	CDK4	709.791	1	197	15
42	NUP107	709.791	1	197	15
42	IFNG	709.791	0	197	15
42	PTEN	709.791	0	197	15
42	DCTN2	709.791	1	197	15
42	RPN1	709.791	1	197	15
42	HLA-DRB1	709.791	0	197	15
42	DDIT3	709.791	1	197	15
42	WNT2	709.791	0	197	15
42	MDM2	709.791	0	197	15
42	TRRAP	709.791	0	197	15
42	NBN	709.791	0	197	15
42	CCT2	709.791	0	197	15
42	CTDSP2	2.569	0	1	1
42	MADD	2.532	0	1	1
42	RGS4	12.626	1	3	1
43	BCR	401.537	0	109	11
43	FRS2	401.537	1	109	11
43	PRSS2	401.537	0	109	11
43	PTPRB	401.537	0	109	11
43	RAB3IP	401.537	0	109	11
43	CDK4	401.537	1	109	11
43	MDM2	401.537	1	109	11
43	YEATS4	401.537	1	109	11
43	CTDSP2	401.537	1	109	11
43	CD3G	401.537	0	109	11
43	PTPRR	401.537	0	109	11
43	CCT2	17.780	1	5	1
43	LYZ	9.974	1	2	1
43	PPYR1	6.065	0	1	1
44	CDKN2B	18.155	0	6	2
44	HLA-DRB1	18.155	0	6	2
44	GPSM1	12.783	0	3	1
45	ERBB2	761.545	0	209	3
45	PRKDC	761.545	0	209	3
45	NF1	761.545	0	209	3
46	ERBB2	217.454	0	60	3
46	PTEN	217.454	0	60	3
46	HLA-DRB1	217.454	0	60	3
46	PRKDC	21.997	0	7	1
47	ATM	572.519	0	154	27
47	CDKN2A	572.519	0	154	27
47	COL6A3	572.519	0	154	27
47	EP300	572.519	0	154	27
47	FLI1	572.519	0	154	27
47	FBLN1	572.519	0	154	27
47	FN1	572.519	0	154	27
47	TP53	572.519	1	154	27
47	MYST4	572.519	0	154	27
47	PRKDC	572.519	0	154	27
47	CHL1	572.519	1	154	27
47	ITPR3	572.519	0	154	27
47	MET	572.519	0	154	27
47	NOS3	572.519	0	154	27
47	PIK3CG	572.519	0	154	27
47	PIK3R1	572.519	0	154	27
47	VAV2	572.519	0	154	27
47	PDGFRB	572.519	0	154	27
47	TCF12	572.519	1	154	27
47	NOTCH4	572.519	0	154	27
47	FGFR4	572.519	0	154	27
47	KALRN	572.519	0	154	27
47	MSH6	572.519	0	154	27
47	CHRNA1	572.519	0	154	27
47	CYLD	572.519	0	154	27
47	TNFRSF10A	572.519	0	154	27
47	SOCS1	572.519	0	154	27
47	MSI1	3.177	0	1	1
47	SNF1LK2	2.803	0	1	1
47	TSC1	6.762	0	2	1
48	CACNA1H	2.522	0	1	1
48	CDKN2A	2.626	0	1	2
48	CDKN2B	2.626	0	1	2
48	ERBB2	149.035	0	44	3
48	IFNA1	149.035	0	44	3
48	IFNB1	149.035	0	44	3
49	CAPN1	3.198	0	1	1
49	CDKN2A	23.167	0	8	3
49	MELK	23.167	1	8	3
49	CDKN2B	23.167	0	8	3
49	DLG4	8.650	0	3	1
49	KLHL9	2.505	0	1	1
49	NUP54	2.766	0	1	1
49	PTEN	7.489	0	2	1
50	APOB	558.312	0	162	13
50	ATRX	558.312	0	162	13
50	CDKN2A	558.312	0	162	13
50	TP53	558.312	1	162	13
50	KLHL9	558.312	0	162	13
50	PIK3CD	558.312	1	162	13
50	CDKN2B	558.312	0	162	13
50	IFNA1	558.312	0	162	13
50	IFNA10	558.312	0	162	13
50	RALGDS	558.312	0	162	13
50	PRKY	558.312	0	162	13
50	TRPV6	558.312	0	162	13
50	IRAK3	558.312	0	162	13
50	C3	9.629	0	3	1
50	DAZ1	2.704	0	1	1
50	PCDH11Y	12.106	0	4	1
50	ZNF569	28.349	0	10	1
51	CCT6A	715.458	1	214	15
51	CDK4	715.458	1	214	15
51	DDIT3	715.458	1	214	15
51	EGFR	715.458	1	214	15
51	PIK3CA	715.458	0	214	15
51	IKZF1	715.458	0	214	15
51	TP53	715.458	1	214	15
51	ITGAM	715.458	0	214	15
51	TGFBR1	715.458	0	214	15
51	DCTN2	715.458	0	214	15
51	GRB10	715.458	0	214	15
51	GLI1	715.458	1	214	15
51	CHRM2	715.458	0	214	15
51	KIT	715.458	1	214	15
51	KIF5A	715.458	0	214	15
51	EXOSC5	5.727	0	2	1
51	NRP1	3.615	0	1	1
51	PHKG1	5.156	1	2	1
51	PRPS2	2.755	0	1	1
51	ROBO1	2.791	0	1	1
51	SEC61G	9.181	1	3	1
51	SIX4	3.929	0	1	1
51	ZNF713	39.293	0	14	1
52	ATR	3.822	0	1	1
52	CDKN2A	663.998	0	183	9
52	CDKN2B	663.998	0	183	9
52	GABRA6	663.998	0	183	9
52	GABRB2	663.998	0	183	9
52	HLA-DRB1	663.998	1	183	9
52	IFNA1	663.998	0	183	9
52	LRP2	663.998	0	183	9
52	RHOQ	663.998	0	183	9
52	HSPG2	663.998	0	183	9
52	MCM7	5.543	0	2	1
52	NPY5R	4.939	0	1	1
52	SEC61G	19.557	1	6	1
53	APH1A	463.305	0	130	10
53	EGFR	463.305	1	130	10
53	EZR	463.305	0	130	10
53	LRP1	463.305	0	130	10
53	TTN	463.305	0	130	10
53	COL22A1	463.305	0	130	10
53	RYR2	463.305	1	130	10
53	CDKN2A	463.305	0	130	10
53	CDKN2B	463.305	0	130	10
53	TIMP3	463.305	0	130	10
53	KCNB2	5.539	0	2	1
53	PCDHB4	13.647	0	4	1
53	ZNF713	5.181	0	2	1
54	CACNA1S	393.818	0	106	6
54	PTEN	393.818	0	106	6
54	PTPN6	393.818	0	106	6
54	RIMS2	393.818	1	106	6
54	VCAN	393.818	1	106	6
54	ZAP70	393.818	0	106	6
54	PCDH11Y	7.764	0	2	1
54	PRKY	16.624	0	5	1
54	RFX6	8.278	0	2	1
54	RNF8	8.789	0	3	1
54	SMARCA2	12.843	0	4	1
55	A2M	365.651	0	99	13
55	FZD9	365.651	0	99	13
55	CDH23	365.651	0	99	13
55	COL3A1	365.651	1	99	13
55	EGFR	365.651	1	99	13
55	KDR	365.651	0	99	13
55	PTEN	365.651	0	99	13
55	PTCH1	365.651	0	99	13
55	CTNNB1	365.651	0	99	13
55	RYR2	365.651	1	99	13
55	SMARCA5	365.651	0	99	13
55	HLA-DRB1	365.651	0	99	13
55	NFATC1	365.651	0	99	13
55	MARK4	3.598	0	1	1
55	ZNF274	2.947	0	1	1
55	ZNF813	2.536	0	1	1
56	ADRA2C	62.991	0	20	5
56	LPAR3	62.991	0	20	5
56	PLCG2	62.991	0	20	5
56	PRKY	62.991	0	20	5
56	RYR3	62.991	0	20	5
56	COL1A2	10.511	0	4	2
56	LUM	10.511	0	4	2
56	HLA-DRB1	8.391	0	3	1
56	PCDH11Y	3.766	0	1	2
56	PCDH9	3.766	0	1	2
56	SMC3	3.698	0	1	1
56	TEK	2.582	0	1	1
56	TGFBR1	2.503	0	1	1
56	ZNF135	2.595	0	1	1
57	CDKN2A	2.504	0	1	1
57	EGFR	93.202	1	28	1
57	ELAVL2	3.760	0	1	1
57	HLA-DRB1	12.906	0	4	1
57	TEK	2.518	0	1	1
58	ATN1	32.205	0	10	2
58	CD79B	32.205	0	10	2
58	C3	5.874	0	2	1
58	EVPL	3.369	0	1	1
58	KALRN	324.768	0	88	7
58	KDR	324.768	0	88	7
58	PIK3R1	324.768	0	88	7
58	TP53	324.768	0	88	7
58	TCF12	324.768	0	88	7
58	RGS3	324.768	0	88	7
58	SSTR5	324.768	0	88	7
58	NCKAP1	2.775	0	1	1
58	PCDH11Y	8.605	0	3	3
58	PCDHAC2	8.605	0	3	3
58	PCDHGC5	8.605	0	3	3
58	PRKY	3.130	0	1	1
58	TTN	2.724	0	1	1
59	ATRX	592.840	0	167	18
59	CDK4	592.840	1	167	18
59	MAPK13	592.840	0	167	18
59	MAPK14	592.840	1	167	18
59	MDM4	592.840	0	167	18
59	PSMB8	592.840	1	167	18
59	RNF8	592.840	0	167	18
59	SRPK1	592.840	1	167	18
59	TP53	592.840	0	167	18
59	MYH9	592.840	0	167	18
59	SLC26A8	592.840	0	167	18
59	PIK3R1	592.840	0	167	18
59	CEP250	592.840	0	167	18
59	SIN3A	592.840	0	167	18
59	DHX38	592.840	0	167	18
59	IL22	592.840	0	167	18
59	GLI1	592.840	0	167	18
59	PROS1	592.840	0	167	18
59	BYSL	7.689	1	2	1
59	GUCA1A	2.569	0	1	1
59	PCDHAC2	6.993	0	2	1
59	ZNF790	11.232	0	4	1
60	CACNA1E	1102.069	0	295	7
60	COL12A1	1102.069	0	295	7
60	TP53	1102.069	0	295	7
60	TTN	1102.069	0	295	7
60	TEK	1102.069	0	295	7
60	RPSA	1102.069	0	295	7
60	PLCD1	1102.069	0	295	7
60	SF3B1	2.707	0	1	1
61	EGFR	174.691	1	54	3
61	PSMA5	174.691	0	54	3
61	PRKY	174.691	0	54	3
61	FHL3	2.621	0	1	1
61	NLRP12	3.587	0	1	1
61	PIP5K1B	3.740	0	1	1
62	CDKN2A	3.530	0	1	1
62	EGFR	209.869	1	63	4
62	PIK3R1	209.869	0	63	4
62	GLI1	209.869	0	63	4
62	HLA-DRB1	209.869	0	63	4
62	PCDHA10	3.377	0	1	2
62	PCDHA8	3.377	0	1	2
63	DOCK2	2.520	0	1	1
63	EGFR	366.934	0	94	10
63	ITGAM	366.934	0	94	10
63	LAMA5	366.934	0	94	10
63	NOS1	366.934	0	94	10
63	TLR6	366.934	0	94	10
63	PIK3C2G	366.934	0	94	10
63	PLCB2	366.934	0	94	10
63	PRSS2	366.934	0	94	10
63	KCNG1	366.934	0	94	10
63	KCNV1	366.934	1	94	10
63	KIF2B	9.009	0	3	1
63	SEC61G	5.673	1	2	1
64	CCT2	15.139	0	5	1
