PCSK5	0.019	0.006	0.003	0.010	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MRPS12	0.129	0.000	0.010	0.119	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
RARS	0.032	0.003	0.013	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CBX8	0.084	0.003	0.006	0.074	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
OR4C12	0.013	0.006	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GRAP2	0.013	0.000	0.003	0.010	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
KCNJ2	0.032	0.000	0.003	0.029	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NOSTRIN	0.052	0.000	0.000	0.052	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NDUFA2	0.013	0.000	0.003	0.010	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MCM5	0.019	0.006	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ANKRD28	0.026	0.000	0.010	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DRD2	0.048	0.000	0.006	0.042	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CLDN17	0.016	0.006	0.003	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GABRG3	0.035	0.000	0.023	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PRKG1	0.019	0.003	0.003	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NT5C2	0.006	0.000	0.003	0.003	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PCDHGA1	0.019	0.003	0.003	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF577	0.039	0.003	0.013	0.023	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CDH7	0.039	0.010	0.023	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SRP9	0.087	0.000	0.000	0.087	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TSFM	0.006	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
VWF	0.110	0.013	0.000	0.097	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
EHD4	0.032	0.003	0.026	0.003	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ING1	0.029	0.003	0.006	0.019	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CYTH2	0.032	0.006	0.010	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
BAG2	0.016	0.000	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CFHR1	0.071	0.000	0.000	0.071	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GGT1	0.029	0.000	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NTN1	0.029	0.000	0.023	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
HARS2	0.013	0.000	0.003	0.010	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CCDC6	0.045	0.010	0.003	0.032	0.000	0.000	0.000	0.000	0.000	0.000	CC	-	0	0
MYO3A	0.045	0.023	0.000	0.023	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DTNB	0.026	0.003	0.003	0.019	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NDUFS1	0.055	0.003	0.003	0.048	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PPHLN1	0.019	0.003	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SIGLEC5	0.032	0.000	0.010	0.023	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TPSAB1	0.026	0.000	0.010	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GREM1	0.019	0.000	0.016	0.003	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF697	0.026	0.000	0.003	0.023	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DDX54	0.023	0.006	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PYGM	0.026	0.010	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CHRNA7	0.023	0.003	0.016	0.003	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ADCY8	0.410	0.000	0.003	0.406	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DLEU1	0.032	0.000	0.026	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF250	0.339	0.003	0.006	0.329	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
QDPR	0.035	0.003	0.003	0.029	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF479	0.019	0.013	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PCDHA1	0.010	0.000	0.003	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
HDAC6	0.094	0.006	0.013	0.074	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CYBB	0.055	0.000	0.029	0.026	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PPP1R13L	0.026	0.000	0.013	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
RHOT2	0.042	0.000	0.016	0.026	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DMD	0.106	0.019	0.068	0.029	0.010	0.000	0.000	0.000	0.000	0.000	-	PC	0	0
RANBP10	0.045	0.003	0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PBXIP1	0.110	0.000	0.000	0.110	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
IL11	0.048	0.000	0.010	0.039	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GZMM	0.055	0.000	0.052	0.003	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NRL	0.019	0.000	0.006	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
APOA5	0.032	0.000	0.006	0.026	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
HLA-A	0.003	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	PC	0	0
NCOA3	0.116	0.013	0.000	0.106	0.003	0.000	0.000	0.000	0.000	0.000	-	PC	0	0
SERPINA5	0.029	0.006	0.000	0.026	0.003	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MTX1	0.116	0.000	0.000	0.116	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TRAF4	0.029	0.000	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DGKA	0.035	0.010	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PKNOX2	0.045	0.006	0.006	0.035	0.003	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GPR17	0.023	0.000	0.010	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
IL1RN	0.035	0.003	0.003	0.029	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MUC7	0.035	0.006	0.003	0.026	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GLI1	0.023	0.016	0.000	0.006	0.000	0.003	0.003	0.000	0.000	0.000	-	-	1.44596068318773	0.325645174225416
PTGS1	0.016	0.003	0.003	0.010	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
LAMA4	0.026	0.006	0.013	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
FERMT2	0.016	0.003	0.003	0.010	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
FKBP8	0.103	0.006	0.000	0.097	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TPM2	0.023	0.003	0.000	0.019	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
AGRP	0.035	0.000	0.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CP	0.148	0.000	0.000	0.148	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PTGER2	0.013	0.000	0.003	0.010	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TIMELESS	0.026	0.010	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
AMN	0.042	0.000	0.003	0.039	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
AMIGO2	0.019	0.000	0.006	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
KCNE4	0.026	0.006	0.003	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DUOX1	0.029	0.010	0.016	0.003	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NAIP	0.048	0.000	0.045	0.003	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ATP6AP2	0.042	0.000	0.016	0.026	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ARID4A	0.013	0.006	0.003	0.003	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
P2RX6	0.039	0.000	0.000	0.039	0.000	0.003	0.000	0.000	0.003	0.000	-	-	0.0219286290322581	0.0219286290322581
NPFFR1	0.029	0.000	0.003	0.026	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PSMD9	0.026	0.000	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
IDE	0.013	0.006	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PSMD3	0.026	0.003	0.010	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
P4HA2	0.023	0.000	0.013	0.010	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TUBB2B	0.097	0.000	0.003	0.094	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ISG15	0.065	0.000	0.019	0.045	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CHD1L	0.090	0.003	0.000	0.087	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ITGA7	0.013	0.000	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NR1I3	0.058	0.003	0.000	0.055	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
APOA1	0.035	0.000	0.006	0.029	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SYNJ1	0.019	0.006	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
RAB6A	0.100	0.000	0.006	0.094	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
BCKDK	0.006	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DLG4	0.019	0.006	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
BBS4	0.029	0.000	0.003	0.026	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
QRFPR	0.026	0.000	0.013	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
OR4X1	0.016	0.003	0.003	0.010	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
FBXO44	0.042	0.003	0.006	0.032	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NUP54	0.032	0.003	0.006	0.023	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SLC6A2	0.013	0.010	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CDX4	0.023	0.000	0.003	0.019	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MED1	0.026	0.003	0.013	0.010	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GRB2	0.061	0.006	0.003	0.055	0.003	0.016	0.003	0.003	0.013	0.003	-	-	8.54774525512171	2.69149537756148
IRF5	0.065	0.000	0.000	0.065	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PLA2G2D	0.023	0.000	0.003	0.019	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SLC4A3	0.029	0.003	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SH3GLB1	0.026	0.000	0.006	0.019	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CFB	0.068	0.000	0.003	0.065	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TRAK1	0.019	0.003	0.003	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SVIL	0.048	0.019	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF716	0.006	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
USH2A	0.126	0.065	0.003	0.058	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SCN5A	0.026	0.010	0.006	0.010	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
HIST1H1B	0.058	0.000	0.000	0.058	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
FBXO2	0.039	0.000	0.006	0.032	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GRASP	0.016	0.000	0.003	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TMED10	0.023	0.000	0.000	0.023	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
UGT1A5	0.032	0.003	0.013	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
FZD3	0.084	0.000	0.071	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
COL14A1	0.377	0.013	0.010	0.355	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
RGS18	0.074	0.006	0.000	0.068	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TRPV5	0.113	0.003	0.000	0.110	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
HMG20A	0.026	0.003	0.006	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SNRPE	0.074	0.000	0.000	0.074	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
THRB	0.023	0.000	0.010	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
YARS2	0.077	0.000	0.000	0.077	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MACF1	0.152	0.032	0.000	0.123	0.003	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NCAPD2	0.106	0.003	0.000	0.103	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TAF9	0.048	0.003	0.045	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
HMGB1	0.023	0.003	0.003	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SHFM1	0.026	0.000	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PEX7	0.019	0.000	0.003	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NDUFS7	0.055	0.003	0.048	0.003	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CDH3	0.048	0.006	0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
UBA1	0.090	0.003	0.013	0.074	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
OR5P2	0.010	0.006	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ATRIP	0.023	0.003	0.003	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
HERC3	0.010	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MCF2L	0.039	0.006	0.006	0.026	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SPTLC3	0.065	0.000	0.000	0.065	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
KCNMA1	0.061	0.006	0.003	0.052	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
IGF2BP3	0.039	0.000	0.006	0.032	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF434	0.006	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ETFA	0.032	0.000	0.010	0.023	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CNGB1	0.016	0.006	0.006	0.003	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
IL11RA	0.010	0.003	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
FAM96B	0.039	0.000	0.035	0.003	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PLG	0.023	0.000	0.016	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PINX1	0.087	0.003	0.074	0.010	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ANXA1	0.019	0.000	0.003	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
FOSL2	0.048	0.006	0.000	0.042	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
LRP2	0.094	0.045	0.000	0.052	0.003	0.006	0.006	0.000	0.000	0.000	-	-	1.0885469250899	0.123735156325394
ACTG2	0.026	0.000	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
KLHL20	0.061	0.000	0.000	0.061	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF621	0.023	0.003	0.003	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
RPP21	0.058	0.000	0.000	0.058	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
FBXO11	0.045	0.000	0.000	0.045	0.000	0.000	0.000	0.000	0.000	0.000	CC	PC	0	0
KCNK9	0.371	0.006	0.006	0.358	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DLAT	0.045	0.003	0.006	0.039	0.003	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NCK2	0.023	0.003	0.006	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
F2RL1	0.035	0.000	0.029	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
OR52A5	0.003	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF559	0.068	0.003	0.010	0.058	0.003	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PKN3	0.013	0.003	0.003	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NPC1	0.061	0.003	0.000	0.058	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TBXA2R	0.039	0.003	0.039	0.000	0.003	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ABCD2	0.039	0.006	0.000	0.032	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DNTT	0.016	0.006	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
HP1BP3	0.016	0.000	0.003	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PNOC	0.087	0.000	0.074	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GYG1	0.148	0.003	0.000	0.148	0.003	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CPSF2	0.026	0.006	0.000	0.019	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CDK4	0.006	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	CC	-	0	0
ZNF780B	0.094	0.000	0.013	0.081	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
MYBPH	0.077	0.000	0.000	0.077	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ANAPC4	0.019	0.003	0.003	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
BAZ1A	0.019	0.006	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CPLX2	0.029	0.003	0.003	0.023	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
STK35	0.077	0.000	0.003	0.074	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SEPT2	0.042	0.000	0.010	0.032	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GOLGA4	0.035	0.010	0.006	0.019	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
JAG2	0.048	0.000	0.003	0.045	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
OFD1	0.058	0.000	0.029	0.029	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ADAMTS10	0.065	0.000	0.013	0.052	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
HSPA4L	0.023	0.003	0.010	0.010	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ITGB6	0.058	0.003	0.000	0.055	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
LMNB1	0.035	0.003	0.019	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZIC2	0.029	0.000	0.010	0.019	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DMP1	0.016	0.000	0.010	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
STT3B	0.023	0.000	0.010	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DTNA	0.052	0.003	0.010	0.039	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
GRK6	0.035	0.003	0.006	0.026	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
HIVEP1	0.106	0.010	0.000	0.097	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
DAP3	0.103	0.000	0.000	0.103	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ACO1	0.026	0.006	0.003	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF667	0.058	0.000	0.013	0.045	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
NR1D2	0.019	0.003	0.006	0.010	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
KLF5	0.023	0.003	0.006	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
RBBP4	0.065	0.003	0.003	0.058	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CPA4	0.077	0.003	0.000	0.074	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
EXOSC2	0.019	0.003	0.010	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
STK11	0.052	0.000	0.048	0.003	0.000	0.000	0.000	0.000	0.000	0.000	CC	PC	0	0
NOXO1	0.026	0.000	0.010	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF551	0.055	0.003	0.016	0.035	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF192	0.003	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
RASGRP3	0.035	0.006	0.000	0.032	0.003	0.000	0.000	0.000	0.000	0.000	-	-	0	0
SERPINB9	0.097	0.000	0.003	0.094	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PDCD6	0.142	0.000	0.000	0.142	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PRKAR1B	0.052	0.000	0.026	0.026	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ITGAV	0.071	0.006	0.000	0.065	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
PSPC1	0.016	0.000	0.010	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ZNF83	0.042	0.000	0.013	0.029	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CCL5	0.013	0.000	0.006	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ITGAM	0.006	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
HTRA1	0.045	0.000	0.003	0.042	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
OR4K1	0.042	0.003	0.003	0.035	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
TGM3	0.087	0.010	0.003	0.074	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ALX1	0.019	0.003	0.003	0.013	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
UBR5	0.245	0.013	0.000	0.235	0.003	0.000	0.000	0.000	0.000	0.000	-	-	0	0
CEACAM5	0.048	0.003	0.013	0.032	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
FGD4	0.094	0.006	0.000	0.087	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
ALAS1	0.023	0.003	0.003	0.016	0.000	0.000	0.000	0.000	0.000	0.000	-	-	0	0
